time,exact_position,float64_exact_position,low_precision_exact_position,float64_biased_position
51.96,-0.12340582506,-0.154328553906,-0.154,0.359945579681
52.08,-0.241315530488,-0.271566133695,-0.2713,0.246769909723
52.2,-0.355754460209,-0.384893161158,-0.3847,0.130111822799
52.32,-0.465076670189,-0.492677727101,-0.4926,0.0116175978316
52.44,-0.567709808788,-0.593367733773,-0.5934,-0.107040574677
52.56,-0.662177731457,-0.685513245079,-0.6857,-0.224188190595
52.68,-0.747121731734,-0.767787365656,-0.7681,-0.338172062767
52.8,-0.821320083142,-0.839005348168,-0.8394,-0.44738365079
52.92,-0.883705610953,-0.898141653666,-0.8986,-0.550281760733
53.04,-0.933381041072,-0.944344719351,-0.9449,-0.645414294468
53.16,-0.969631905283,-0.976949221077,-0.9776,-0.73143874168
53.28,-0.991936817258,-0.99548565402,-0.9962,-0.80714112537
53.4,-0.999974971506,-0.999687093545,-1.0005,-0.871453133498
53.52,-0.993630757441,-0.989493038923,-0.9904,-0.923467195006
53.64,-0.972995422168,-0.965050284541,-0.966,-0.962449287458
53.76,-0.938365758109,-0.926710806061,-0.9277,-0.987849295566
53.88,-0.890239834312,-0.875026691973,-0.876,-0.999308774414
54,-0.829309832863,-0.810742193522,-0.8117,-0.996666007838
54.12,-0.756452093418,-0.734783007484,-0.7357,-0.97995829056
54.24,-0.672714509047,-0.648242946137,-0.6491,-0.949421401885
54.36,-0.579301454675,-0.552368186367,-0.5532,-0.905486278386
54.48,-0.47755646488,-0.448539324713,-0.4493,-0.848772932527
54.6,-0.368942910207,-0.338251496783,-0.339,-0.780081703045
54.72,-0.255022949901,-0.223092847299,-0.2238,-0.700381960569
54.84,-0.137435063798,-0.104721660814,-0.1053,-0.610798427865
54.96,-0.0178704865152,0.0151575175862,0.0147,-0.512595307747
55.08,0.10195111712,0.134818427733,0.1345,-0.407158442647
55.2,0.220306385538,0.252537952521,0.2523,-0.295975757603
55.32,0.335493047073,0.366620930793,0.3665,-0.180616262669
55.44,0.445854403267,0.475424567661,0.4754,-0.0627079110355
55.56,0.549803156721,0.577382090755,0.5775,0.0560853746384
55.68,0.645844240758,0.671025311742,0.6712,0.174087183505
55.8,0.732596322561,0.75500576824,0.7553,0.289632274039
55.92,0.808811670508,0.828114141675,0.8285,0.401090073921
56.04,0.87339409996,0.88929767147,0.8898,0.50688769068
56.16,0.925414739379,0.937675314796,0.9383,0.605532108348
56.28,0.964125390044,0.972550433589,0.9732,0.695631256903
56.4,0.988969287184,0.993420826138,0.9941,0.775913657161
56.52,0.999589107778,0.999985958791,1.0007,0.845246363888
56.64,0.99583210983,0.992151293637,0.9929,0.902650953929
56.76,0.977752329222,0.970029649855,0.9708,0.947317333708
56.88,0.945609802526,0.933939579115,0.9347,0.978615171273
57,0.899866826969,0.884400778436,0.8852,0.996102791542
57.12,0.841181311341,0.822126606547,0.8229,0.999533409216
57.24,0.770397313467,0.748013811524,0.7488,0.988858611419
57.36,0.688532900357,0.663129617615,0.6639,0.964229040898
57.48,0.596765505621,0.568696357212,0.5694,0.925992270152
57.6,0.496414994763,0.466073869266,0.4667,0.87468789649
57.72,0.388924681915,0.356739917602,0.3573,0.811039927232
57.84,0.275840571041,0.242268911124,0.2428,0.735946562521
57.96,0.158789120181,0.124309232327,0.1248,0.65046751992
58.08,0.0394538485507,0.00455950058357,0.005,0.555809079678
58.2,-0.0804488770637,-0.115255887968,-0.1149,0.453307061703
58.32,-0.199194528338,-0.233411591733,-0.2331,0.344407974473
58.44,-0.315075218834,-0.348206168577,-0.348,0.230648601908
58.56,-0.426424268065,-0.457986576593,-0.4579,0.113634316273
58.68,-0.531640172912,-0.561171977906,-0.5612,-0.00498357683366
58.8,-0.629209641603,-0.656276502738,-0.6564,-0.123531141704
58.92,-0.717729358979,-0.74193064593,-0.7421,-0.240335435103
59.04,-0.795926169998,-0.816900987821,-0.8172,-0.353748114841
59.16,-0.862675391174,-0.880107955487,-0.8805,-0.462168701183
59.28,-0.917016986593,-0.930641368594,-0.9311,-0.564067162813
59.4,-0.958169375855,-0.967773545993,-0.9683,-0.658005508642
59.52,-0.985540675326,-0.99096978433,-0.9915,-0.742658080734
59.64,-0.998737211043,-0.999896057773,-1.0005,-0.816830261989
59.76,-0.997569180818,-0.994423827984,-0.9951,-0.879475334588
59.88,-0.982053384113,-0.974631895072,-0.9753,-0.929709251265
60,-0.952412980415,-0.94080526287,-0.9415,-0.966823110988
