true_pmf_x,true_pmf_y,histogram_pmf_x,histogram_pmf_y,reweighted_pmf_x,reweighted_pmf_y,rdf_x,rdf_y,rdf_pmf_x,rdf_pmf_y,argon_rdf_x,argon_rdf_y,argon_rdf_pmf_x,argon_rdf_pmf_y,argon_rdf_pmf_block_sem_x,argon_rdf_pmf_block_sem_y,argon_rdf_pmf_replica_std_x,argon_rdf_pmf_replica_std_y
-2.5,27.5625,-2.45,nan,-2.45,nan,0.5,1.00031452868,0.5,1.70508661817,0.02,0,0.02,nan,0.02,nan,0.02,nan
-2.49375,27.2357592789,-2.35,nan,-2.35,nan,0.51129707113,1.00042720409,0.51129707113,1.70497398453,0.06,0,0.06,nan,0.06,nan,0.06,nan
-2.4875,26.9117773682,-2.25,nan,-2.25,nan,0.522594142259,1.00057737774,0.522594142259,1.70482388628,0.1,0,0.1,nan,0.1,nan,0.1,nan
-2.48125,26.5905396744,-2.15,nan,-2.15,nan,0.533891213389,1.00077648268,0.533891213389,1.70462491602,0.14,0,0.14,nan,0.14,nan,0.14,nan
-2.475,26.2720316406,-2.05,nan,-2.05,nan,0.545188284519,1.0010390792,0.545188284519,1.70436255766,0.18,0,0.18,nan,0.18,nan,0.18,nan
-2.46875,25.9562387466,-1.95,nan,-1.95,nan,0.556485355649,1.00138359518,0.556485355649,1.70401845849,0.22,0,0.22,nan,0.22,nan,0.22,nan
-2.4625,25.6431465088,-1.85,6.43294009274,-1.85,nan,0.567782426778,1.0018332074,0.567782426778,1.70356956827,0.26,0,0.26,nan,0.26,nan,0.26,nan
-2.45625,25.33274048,-1.75,4.13035499975,-1.75,nan,0.579079497908,1.00241688069,0.579079497908,1.70298713266,0.3,0,0.3,nan,0.3,nan,0.3,nan
-2.45,25.02500625,-1.65,3.10073558256,-1.65,nan,0.590376569038,1.00317058168,0.590376569038,1.7022355314,0.34,0,0.34,nan,0.34,nan,0.34,nan
-2.44375,24.7199294449,-1.55,2.01409948494,-1.55,nan,0.601673640167,1.0041386817,0.601673640167,1.70127095648,0.38,0,0.38,nan,0.38,nan,0.38,nan
-2.4375,24.4174957275,-1.45,1.17544472071,-1.45,1.0942032287,0.612970711297,1.00537556112,0.612970711297,1.70003993303,0.42,0,0.42,nan,0.42,nan,0.42,nan
-2.43125,24.1176907974,-1.35,0.752767483722,-1.35,0.350001759171,0.624267782427,1.00694742288,0.624267782427,1.69847769666,0.46,0,0.46,nan,0.46,nan,0.46,nan
-2.425,23.8205003906,-1.25,0.301713603256,-1.25,1.31359622849,0.635564853556,1.00893431704,0.635564853556,1.69650645522,0.5,0,0.5,nan,0.5,nan,0.5,nan
-2.41875,23.5259102798,-1.15,0.179111281164,-1.15,0.191163459257,0.646861924686,1.01143237059,0.646861924686,1.69403358252,0.54,0,0.54,nan,0.54,nan,0.54,nan
-2.4125,23.2339062744,-1.05,0.0596203031622,-1.05,0,0.658158995816,1.01455620658,0.658158995816,1.69094981541,0.58,0,0.58,nan,0.58,nan,0.58,nan
-2.40625,22.9444742203,-0.95,0,-0.95,0.0332629485898,0.669456066946,1.01844152508,0.669456066946,1.68712755514,0.62,0,0.62,nan,0.62,nan,0.62,nan
-2.4,22.6576,-0.85,0.0873037319106,-0.85,0.189826144851,0.680753138075,1.02324780365,0.680753138075,1.68241940745,0.66,0,0.66,nan,0.66,nan,0.66,nan
-2.39375,22.3732695328,-0.75,0.156296603398,-0.75,0.697162805545,0.692050209205,1.02916105936,0.692050209205,1.67665713252,0.7,0,0.7,nan,0.7,nan,0.7,nan
-2.3875,22.0914687744,-0.65,0.339370322694,-0.65,0.507163804639,0.703347280335,1.03639659601,0.703347280335,1.66965121212,0.74,0,0.74,nan,0.74,nan,0.74,nan
-2.38125,21.8121837173,-0.55,0.516738030132,-0.55,0.574188235556,0.714644351464,1.0452016406,0.714644351464,1.66119127307,0.78,0,0.78,nan,0.78,nan,0.78,nan
-2.375,21.5354003906,-0.45,0.646042711372,-0.45,0.733387059298,0.725941422594,1.05585775314,0.725941422594,1.65104762464,0.82,0,0.82,nan,0.82,nan,0.82,nan
-2.36875,21.2611048599,-0.35,0.838228713137,-0.35,0.920280539394,0.737238493724,1.06868287341,0.737238493724,1.6389741666,0.86,0,0.86,nan,0.86,nan,0.86,nan
-2.3625,20.9892832275,-0.25,0.805318979049,-0.25,0.961998781127,0.748535564854,1.08403284907,0.748535564854,1.62471289127,0.9,0,0.9,nan,0.9,nan,0.9,nan
-2.35625,20.7199216324,-0.15,1.03931254639,-0.15,1.02637392943,0.759832635983,1.10230227268,0.759832635983,1.60800012965,0.94,0.0354701658363,0.94,nan,0.94,nan,0.94,nan
-2.35,20.45300625,-0.05,0.935771867446,-0.05,1.23748576235,0.771129707113,1.12392444161,0.771129707113,1.58857457095,0.98,0.397652894814,0.98,1.41700023005,0.98,0.0425921485007,0.98,0.115653660013
-2.34375,20.1885232925,0.05,1.05766168506,0.05,1.16786821733,0.782426778243,1.14937024676,0.782426778243,1.56618691652,1.02,1.33554597935,1.02,0.568939058505,1.02,0.0181191691539,1.02,0.056717197707
-2.3375,19.9264590088,0.15,0.952301169397,0.15,1.15797164354,0.793723849372,1.17914579437,0.793723849372,1.54061082413,1.06,2.42476981602,1.06,0.151461566526,1.06,0.0120407803715,1.06,0.0129915776753
-2.33125,19.6667996841,0.25,0.944002366582,0.25,1.00556591247,0.805020920502,1.21378857185,0.805020920502,1.5116545782,1.1,3.01051230454,1.1,0,1.1,0.0116985333195,1.1,0.013187030895
-2.325,19.4095316406,0.35,0.706092345152,0.35,1.01263192704,0.816317991632,1.25386198483,0.816317991632,1.47917272119,1.14,2.90301844359,1.14,0.0254514587702,1.14,0.019449075478,1.14,0.0158218906793
-2.31875,19.1546412369,0.45,0.558009361887,0.45,0.813181695506,0.827615062762,1.29994811997,0.827615062762,1.44307674143,1.18,2.48278884132,1.18,0.134909462778,1.18,0.0178719457913,1.18,0.0253906629912
-2.3125,18.9021148682,0.55,0.474515399709,0.55,0.62957899411,0.838912133891,1.35263862677,0.838912133891,1.40334387422,1.22,2.00367016266,1.22,0.284990779458,1.22,0.0473815327553,1.22,0.00298625249808
-2.30625,18.6519389664,0.65,0.359895558639,0.65,0.487376038779,0.850209205021,1.4125236626,0.850209205021,1.36002316121,1.26,1.64083904242,1.26,0.42483178002,1.26,0.0330149595719,1.26,0.023503928703
-2.3,18.4041,0.75,0.179111281164,0.75,0.37727566542,0.861506276151,1.48017890834,0.861506276151,1.31323813291,1.3,1.27078316402,1.3,0.603733823092,1.3,0.0224611044682,1.3,0.040944089941
-2.29375,18.1585844742,0.85,0.132154298076,0.85,0.213426196674,0.87280334728,1.55615073584,0.87280334728,1.2631858024,1.34,0.992401076392,1.34,0.776816745357,1.34,0.0257148203755,1.34,0.0262597676085
-2.2875,17.9153789307,0.95,0.0750978262311,0.95,0.169107796282,0.88410041841,1.64093969172,0.88410041841,1.21013203689,1.38,0.718087560528,1.38,1.00329182233,1.38,0.0113566606701,1.38,0.0278858125206
-2.28125,17.6744699478,1.05,0.0260601066699,1.05,0.151018803855,0.89539748954,1.73498255306,0.89539748954,1.15440373992,1.42,0.583209690097,1.42,1.14892312371,1.42,0.0285846512474,1.42,0.0195976574513
-2.275,17.4358441406,1.15,0.135830772805,1.15,0.243630470435,0.906694560669,1.8386333043,0.906694560669,1.09637857117,1.46,0.490151486871,1.46,1.27060573073,1.46,0.0279024881714,1.46,0.0369299976902
-2.26875,17.1994881607,1.25,0.429053025633,1.25,0.517039357379,0.917991631799,1.95214347963,0.917991631799,1.03647310819,1.5,0.465392066237,1.5,1.3068897384,1.5,0.0314324319999,1.5,0.0258994919717
-2.2625,16.9653886963,1.35,0.776948281919,1.35,0.826852967063,0.929288702929,2.07564240458,0.929288702929,0.975130399054,1.54,0.471390820224,1.54,1.29792461906,1.54,0.0407898851367,1.54,0.0261432364942
-2.25625,16.7335324722,1.45,1.28544561593,1.45,1.29228103681,0.940585774059,2.20911795104,0.940585774059,0.912807778709,1.58,0.50084002136,1.58,1.25550516886,1.58,0.0190539576993,1.58,0.0190049988313
-2.25,16.50390625,1.55,2.08913467089,1.55,2.06538025974,0.951882845188,2.35239848549,0.951882845188,0.849965657603,1.62,0.538343131479,1.62,1.20495857747,1.62,0.0237556883967,1.62,0.0188102399205
-2.24375,16.2764968277,1.65,3.21406426787,1.65,3.2304332794,0.963179916318,2.50513673603,0.963179916318,0.787057779102,1.66,0.566216825285,1.66,1.169621919,1.66,0.0204830068075,1.66,0.0414837221048
-2.2375,16.05129104,1.75,3.94803344295,1.75,5.22065881733,0.974476987448,2.66679632479,0.974476987448,0.724523223767,1.7,nan,1.7,nan,1.7,nan,1.7,nan
-2.23125,15.8282757584,1.85,5.73979291218,1.85,5.76075002486,0.985774058577,2.83664170481,0.985774058577,0.66278024323,1.74,nan,1.74,nan,1.74,nan,1.74,nan
-2.225,15.6074378906,1.95,nan,1.95,nan,0.997071129707,3.01373220098,0.997071129707,0.602221852835,1.78,nan,1.78,nan,1.78,nan,1.78,nan
-2.21875,15.3887643814,2.05,nan,2.05,nan,1.00836820084,3.19692078136,1.00836820084,0.543213006676,1.82,nan,1.82,nan,1.82,nan,1.82,nan
-2.2125,15.1722422119,2.15,nan,2.15,nan,1.01966527197,3.38485807815,1.01966527197,0.486089118599,1.86,nan,1.86,nan,1.86,nan,1.86,nan
-2.20625,14.9578584,2.25,nan,2.25,nan,1.0309623431,3.57600203801,1.0309623431,0.43115567017,1.9,nan,1.9,nan,1.9,nan,1.9,nan
-2.2,14.7456,2.35,nan,2.35,nan,1.04225941423,3.76863341271,1.04225941423,0.378688651647,1.94,nan,1.94,nan,1.94,nan,1.94,nan
-2.19375,14.5354541031,2.45,nan,2.45,nan,1.05355648536,3.96087710828,1.05355648536,0.328935604662,1.98,nan,1.98,nan,1.98,nan,1.98,nan
-2.1875,14.3274078369,,,,,1.06485355649,4.15072920092,1.06485355649,0.282117067521,2.02,nan,2.02,nan,2.02,nan,2.02,nan
-2.18125,14.1214483658,,,,,1.07615062762,4.33608920904,1.07615062762,0.238428259426,2.06,nan,2.06,nan,2.06,nan,2.06,nan
-2.175,13.9175628906,,,,,1.08744769874,4.51479699281,1.08744769874,0.198040874367,2.1,nan,2.1,nan,2.1,nan,2.1,nan
-2.16875,13.715738649,,,,,1.09874476987,4.68467344457,1.09874476987,0.161104886464,2.14,nan,2.14,nan,2.14,nan,2.14,nan
-2.1625,13.515962915,,,,,1.110041841,4.84356394715,1.110041841,0.127750294922,2.18,nan,2.18,nan,2.18,nan,2.18,nan
-2.15625,13.3182229996,,,,,1.12133891213,4.98938342097,1.12133891213,0.0980887581954,2.22,nan,2.22,nan,2.22,nan,2.22,nan
-2.15,13.12250625,,,,,1.13263598326,5.1201616646,1.13263598326,0.0722150837232,2.26,nan,2.26,nan,2.26,nan,2.26,nan
-2.14375,12.9288000504,,,,,1.14393305439,5.23408762386,1.14393305439,0.0502085521442,2.3,nan,2.3,nan,2.3,nan,2.3,nan
-2.1375,12.7370918213,,,,,1.15523012552,5.32955120765,1.15523012552,0.0321340639512,2.34,nan,2.34,nan,2.34,nan,2.34,nan
-2.13125,12.5473690201,,,,,1.16652719665,5.40518130621,1.16652719665,0.0180431026998,2.38,nan,2.38,nan,2.38,nan,2.38,nan
-2.125,12.3596191406,,,,,1.17782426778,5.45987876118,1.17782426778,0.00797451279471,2.42,nan,2.42,nan,2.42,nan,2.42,nan
-2.11875,12.1738297134,,,,,1.18912133891,5.49284318255,1.18912133891,0.00195509203725,2.46,nan,2.46,nan,2.46,nan,2.46,nan
-2.1125,11.9899883057,,,,,1.20041841004,5.50359270125,1.20041841004,0,2.5,nan,2.5,nan,2.5,nan,2.5,nan
-2.10625,11.8080825211,,,,,1.21171548117,5.49197597934,1.21171548117,0.00211298325104,2.54,nan,2.54,nan,2.54,nan,2.54,nan
-2.1,11.6281,,,,,1.2230125523,5.45817606319,1.2230125523,0.0082864178052,2.58,nan,2.58,nan,2.58,nan,2.58,nan
-2.09375,11.4500284195,,,,,1.23430962343,5.40270594619,1.23430962343,0.0185011681852,2.62,nan,2.62,nan,2.62,nan,2.62,nan
-2.0875,11.2738554932,,,,,1.24560669456,5.32639599549,1.24560669456,0.0327262613779,2.66,nan,2.66,nan,2.66,nan,2.66,nan
-2.08125,11.0995689713,,,,,1.25690376569,5.23037367758,1.25690376569,0.050918373,2.7,nan,2.7,nan,2.7,nan,2.7,nan
-2.075,10.9271566406,,,,,1.26820083682,5.11603627911,1.26820083682,0.0730211223969,2.74,nan,2.74,nan,2.74,nan,2.74,nan
-2.06875,10.7566063248,,,,,1.27949790795,4.98501754976,1.27949790795,0.0989641734716,2.78,nan,2.78,nan,2.78,nan,2.78,nan
-2.0625,10.5879058838,,,,,1.29079497908,4.83914938445,1.29079497908,0.128662139125,2.82,nan,2.82,nan,2.82,nan,2.82,nan
-2.05625,10.4210432144,,,,,1.30209205021,4.68041980432,1.30209205021,0.162013289708,2.86,nan,2.86,nan,2.86,nan,2.86,nan
-2.05,10.25600625,,,,,1.31338912134,4.51092858516,1.31338912134,0.198898070357,2.9,nan,2.9,nan,2.9,nan,2.9,nan
-2.04375,10.0927829605,,,,,1.32468619247,4.33284191562,1.32468619247,0.239177439117,2.94,nan,2.94,nan,2.94,nan,2.94,nan
-2.0375,9.93136135254,,,,,1.3359832636,4.14834744658,1.3359832636,0.282691048099,2.98,nan,2.98,nan,2.98,nan,2.98,nan
-2.03125,9.7717294693,,,,,1.34728033473,3.95961101972,1.34728033473,0.329255304295,,,,,,,,
-2.025,9.61387539062,,,,,1.35857740586,3.76873624395,1.35857740586,0.378661365936,,,,,,,,
-2.01875,9.45778723297,,,,,1.36987447699,3.57772792969,1.36987447699,0.430673154972,,,,,,,,
-2.0125,9.30345314941,,,,,1.38117154812,3.38846020248,1.38117154812,0.485025496745,,,,,,,,
-2.00625,9.15086132965,,,,,1.39246861925,3.20264990867,1.39246861925,0.541422533812,,,,,,,,
-2,9,,,,,1.40376569038,3.02183570709,1.40376569038,0.599536600643,,,,,,,,
-1.99375,8.8508574234,,,,,1.41506276151,2.84736302256,1.41506276151,0.659007786666,,,,,,,,
-1.9875,8.70342189941,,,,,1.42635983264,2.68037482762,1.42635983264,0.719444451597,,,,,,,,
-1.98125,8.55768176422,,,,,1.43765690377,2.52180802807,1.43765690377,0.780424981672,,,,,,,,
-1.975,8.41362539063,,,,,1.4489539749,2.37239506108,1.4489539749,0.841501078236,,,,,,,,
-1.96875,8.27124118805,,,,,1.46025104603,2.23267017722,1.46025104603,0.902202839331,,,,,,,,
-1.9625,8.13051760254,,,,,1.47154811715,2.10297977335,1.47154811715,0.962045818718,,,,,,,,
